# time, vdt, omegadt
1.288971943686000109e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971943805999994e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971943926000118e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971944045000076e+09 1.718197345733642536e-02 0.000000000000000000e+00
1.288971944165999889e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971944286000013e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971944405999899e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971944526000023e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971944645999908e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971944769999981e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971944885999918e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971945009000063e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971945130000114e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971945250000000e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971945365999937e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971945490000010e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971945609999895e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971945730000019e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971945849999905e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971945970000029e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971946089999914e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971946210000038e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971946329999924e+09 1.963499307632446400e-02 1.073379621505737291e-01
1.288971946448999882e+09 1.996500849723815973e-02 1.091420464515686084e-01
1.288971946569999933e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971946690000057e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971946809999943e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971946930000067e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971947049000025e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971947170000076e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971947289999962e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971947410000086e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971947529999971e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971947648999929e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971947769999981e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971947890000105e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971948009999990e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971948130000114e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971948250000000e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971948374000072e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971948490000010e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971948614000082e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971948733999968e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971948854000092e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971948973999977e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971949094000101e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971949213999987e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971949334000111e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971949453999996e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971949573999882e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971949694000006e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971949813999891e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971949934000015e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971950053999901e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971950174000025e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971950293999910e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971950414000034e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971950533999920e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971950654000044e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971950773999929e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971950892999887e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971951016999960e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971951137000084e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971951253999949e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971951374000072e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971951493999958e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971951614000082e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971951733999968e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971951858000040e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971951977999926e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971952098000050e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971952217999935e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971952341000080e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971952457999945e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971952573999882e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971952697999954e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971952818000078e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971952940999985e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971953058000088e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971953177999973e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971953298000097e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971953417999983e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971953540999889e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971953657999992e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971953778000116e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971953898000002e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971954017999887e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971954141000032e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971954257999897e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971954378000021e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971954497999907e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971954618000031e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971954740999937e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971954858000040e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971954977999926e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971955101999998e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971955221999884e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971955345000029e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971955461999893e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971955582000017e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971955701999903e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971955822000027e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971955944999933e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971956062000036e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971956181999922e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971956302000046e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971956421999931e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971956545000076e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971956661999941e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971956782000065e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971956901999950e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971957022000074e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971957144999981e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971957262000084e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971957381999969e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971957502000093e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971957621999979e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971957744999886e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971957861999989e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971957982000113e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971958101999998e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971958221999884e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971958345000029e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971958461999893e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971958585999966e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971958706000090e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971958825999975e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971958944999933e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971959065999985e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971959186000109e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971959305999994e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971959426000118e+09 1.987998104095458837e-02 0.000000000000000000e+00
1.288971959565999985e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971959681999922e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971959802000046e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971959921999931e+09 1.945401191711425629e-02 0.000000000000000000e+00
1.288971960059000015e+09 1.633000135421752708e-02 0.000000000000000000e+00
1.288971960174000025e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971960298000097e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971960417999983e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971960538000107e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971960657999992e+09 1.888598537445068323e-02 0.000000000000000000e+00
1.288971960790999889e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971960914000034e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971961033999920e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971961154000044e+09 1.916999864578246976e-02 0.000000000000000000e+00
1.288971961289000034e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971961408999920e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971961529000044e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971961648999929e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971961769000053e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971961888999939e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971962009000063e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971962128999949e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971962249000072e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971962368999958e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971962489000082e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971962608999968e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971962729000092e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971962848999977e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971962969000101e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971963088999987e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971963209000111e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971963328999996e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971963448999882e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971963569000006e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971963688999891e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971963812999964e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971963930000067e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971964052999973e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971964170000076e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971964289999962e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971964410000086e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971964529999971e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971964653000116e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971964769999981e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971964890000105e+09 1.732399702072143569e-02 0.000000000000000000e+00
1.288971965012000084e+09 1.732399702072143569e-02 0.000000000000000000e+00
1.288971965134000063e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971965253000021e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971965374000072e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971965493999958e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971965614000082e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971965733999968e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971965852999926e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971965973999977e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971966094000101e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971966213999987e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971966334000111e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971966453000069e+09 1.760797643661498810e-02 0.000000000000000000e+00
1.288971966576999903e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971966694000006e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971966813999891e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971966934000015e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971967052999973e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971967174000025e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971967293999910e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971967414000034e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971967533999920e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971967657000065e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971967773999929e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971967894000053e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971968013999939e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971968134000063e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971968256999969e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971968378000021e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971968497999907e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971968618000031e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971968737999916e+09 1.689802789688110360e-02 0.000000000000000000e+00
1.288971968857000113e+09 1.718197345733642536e-02 0.000000000000000000e+00
1.288971968977999926e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971969098000050e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971969217999935e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971969338000059e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971969457000017e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971969578000069e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971969697999954e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971969818000078e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971969937999964e+09 1.963499307632446400e-02 1.073379621505737291e-01
1.288971970056999922e+09 1.996500849723815973e-02 1.091420464515686084e-01
1.288971970177999973e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971970298000097e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971970417999983e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971970538000107e+09 1.963499307632446400e-02 1.073379621505737291e-01
1.288971970657000065e+09 1.996500849723815973e-02 1.091420464515686084e-01
1.288971970778000116e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971970898000002e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971971017999887e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971971138000011e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971971257999897e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971971381999969e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971971497999907e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971971621999979e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971971742000103e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971971861999989e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971971982000113e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971972101999998e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971972221999884e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971972342000008e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971972461999893e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971972582000017e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971972701999903e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971972822000027e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971972941999912e+09 1.963503241539001423e-02 1.073381772041320792e-01
1.288971973061000109e+09 1.996496915817260950e-02 1.091418313980102583e-01
1.288971973181999922e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971973302000046e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971973421999931e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971973542000055e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971973661000013e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971973782000065e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971973901999950e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971974022000074e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971974141999960e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971974262000084e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971974381999969e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971974502000093e+09 1.760797643661498810e-02 0.000000000000000000e+00
1.288971974625999928e+09 1.647202491760253740e-02 0.000000000000000000e+00
1.288971974742000103e+09 1.760797643661498810e-02 0.000000000000000000e+00
1.288971974865999937e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971974986000061e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971975105999947e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971975226000071e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971975345999956e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971975466000080e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971975585999966e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971975706000090e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971975825999975e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971975946000099e+09 1.963499307632446400e-02 1.073379621505737291e-01
1.288971976065000057e+09 1.996500849723815973e-02 1.091420464515686084e-01
1.288971976186000109e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971976305999994e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971976426000118e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971976546000004e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971976665999889e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971976786000013e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971976905999899e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977026000023e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977145999908e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977266000032e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977385999918e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977506000042e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977625999928e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977746000051e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977865999937e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971977986000061e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978105999947e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978230000019e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978345999956e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978470000029e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978589999914e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978710000038e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978829999924e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971978953000069e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979069999933e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979190000057e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979309999943e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979430000067e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979552999973e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979668999910e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979789999962e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971979910000086e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971980029999971e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971980153000116e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971980269999981e+09 0.000000000000000000e+00 0.000000000000000000e+00
1.288971980390000105e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971980509999990e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971980630000114e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971980750000000e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971980869999886e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971980990000010e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971981109999895e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971981233999968e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971981352999926e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971981473999977e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971981589999914e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971981713999987e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971981834000111e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971981957000017e+09 1.930497765541076827e-02 -1.173508641719818030e-01
1.288971982073999882e+09 1.980002045631408872e-02 -1.203601243495941026e-01
1.288971982194000006e+09 1.979998111724853502e-02 -1.203598852157592575e-01
1.288971982313999891e+09 1.980002045631408872e-02 -1.203601243495941026e-01
1.288971982434000015e+09 2.029498457908630524e-02 -1.233689062595367258e-01
1.288971982556999922e+09 1.930501699447631850e-02 -1.173511033058166342e-01
1.288971982674000025e+09 1.979998111724853502e-02 -1.203598852157592575e-01
1.288971982793999910e+09 1.689802789688110360e-02 0.000000000000000000e+00
1.288971982913000107e+09 1.718197345733642536e-02 0.000000000000000000e+00
1.288971983033999920e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971983157000065e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971983273999929e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971983394000053e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971983513999939e+09 1.746602058410644254e-02 0.000000000000000000e+00
1.288971983637000084e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971983756999969e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971983877000093e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971983993999958e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971984114000082e+09 1.746598672866821189e-02 0.000000000000000000e+00
1.288971984236999989e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971984357000113e+09 1.760797643661498810e-02 0.000000000000000000e+00
1.288971984480999947e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971984598000050e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971984714999914e+09 1.789202356338500874e-02 0.000000000000000000e+00
1.288971984841000080e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971984957000017e+09 1.718200731277465601e-02 0.000000000000000000e+00
1.288971985078000069e+09 1.661398077011108296e-02 0.000000000000000000e+00
1.288971985194999933e+09 1.789202356338500874e-02 0.000000000000000000e+00
1.288971985321000099e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971985440999985e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971985556999922e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971985680999994e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971985801000118e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971985921000004e+09 1.661401462554931360e-02 0.000000000000000000e+00
1.288971986038000107e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971986157000065e+09 1.760797643661498810e-02 0.000000000000000000e+00
1.288971986280999899e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971986401000023e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971986520999908e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971986641000032e+09 1.647199106216430675e-02 0.000000000000000000e+00
1.288971986756999969e+09 1.760801029205322221e-02 0.000000000000000000e+00
1.288971986881000042e+09 1.675600433349609328e-02 0.000000000000000000e+00
1.288971986999000072e+09 1.732399702072143569e-02 0.000000000000000000e+00
1.288971987121000051e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971987240999937e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971987361000061e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971987480999947e+09 1.689799404144286948e-02 0.000000000000000000e+00
1.288971987599999905e+09 1.689802789688110360e-02 0.000000000000000000e+00
1.288971987719000101e+09 1.732399702072143569e-02 0.000000000000000000e+00
1.288971987841000080e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971987960999966e+09 1.675600433349609328e-02 0.000000000000000000e+00
1.288971988078999996e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971988198999882e+09 1.704001760482787980e-02 0.000000000000000000e+00
1.288971988319000006e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971988438999891e+09 2.013003587722778445e-02 1.100441961288452231e-01
1.288971988561000109e+09 2.045997262001037625e-02 1.118478503227233883e-01
1.288971988684999943e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971988805000067e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971988924999952e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971989045000076e+09 1.913998961448669378e-02 1.046319432258605991e-01
1.288971989161000013e+09 1.947000503540039298e-02 1.064360275268554784e-01
1.288971989279000044e+09 2.078998804092407199e-02 1.136519346237182676e-01
1.288971989404999971e+09 1.980002045631408872e-02 1.082401118278503438e-01
1.288971989525000095e+09 1.979998111724853502e-02 1.082398967742919937e-01
1.288971989644999981e+09 1.913998961448669378e-02 1.046319432258605991e-01
1.288971989760999918e+09 1.996500849723815973e-02 1.091420464515686084e-01
1.288971989881999969e+09 2.029502391815185547e-02 1.109461307525634738e-01
1.288971990005000114e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971990125000000e+09 1.703998374938964569e-02 0.000000000000000000e+00
1.288971990244999886e+09 1.704001760482787980e-02 0.000000000000000000e+00
