# time, dx, dy, dtheta
1.288972156255000114e+09 -1.336453323213859790e-02 7.247789806882232178e-03 7.727995867440196065e-02
1.288972156375999928e+09 -1.562250679965027089e-02 7.455384068981940615e-03 7.161996662163216953e-02
1.288972156494999886e+09 -1.612559724612605550e-02 5.625522680091976646e-03 7.061089571926926212e-02
1.288972156617000103e+09 -1.438710338448601078e-02 4.104892387007397225e-03 7.485147080076171022e-02
1.288972156736999989e+09 -1.591154112668180520e-02 3.313175471156615259e-03 7.195979906734129017e-02
1.288972156857000113e+09 -1.469671782945003446e-02 3.353997469373370954e-03 7.484450213892523962e-02
1.288972156974999905e+09 -1.555978645072186861e-02 2.739888188684203030e-04 5.601342763948213843e-02
1.288972157095000029e+09 -1.566589034408283343e-02 8.811963661007338189e-04 7.729988069626170244e-02
1.288972157214999914e+09 -1.607710768107561972e-02 -1.888656828456403147e-03 6.933336531209333131e-02
1.288972157336999893e+09 -1.529012851783440041e-02 -8.535899086008491565e-04 7.270234994676227913e-02
1.288972157454999924e+09 -1.629719300003995563e-02 -2.052700100138471484e-03 4.709507686681169147e-02
1.288972157575000048e+09 -1.856338639920496192e-02 -5.567302437735510701e-03 -1.588086279365974463e-02
1.288972157694999933e+09 -1.822898248266624499e-02 -3.660409933720631948e-03 4.596791300756297716e-03
1.288972157821000099e+09 -1.622771944650547304e-02 -3.982681917562569396e-03 -1.281957779558862143e-03
1.288972157937000036e+09 -1.831313929147437847e-02 -4.298316135366020418e-03 -3.764708357292256835e-03
1.288972158061000109e+09 -1.830546178421665893e-02 -3.269283213889973005e-03 3.564705552360880603e-03
1.288972158180999994e+09 -1.762628711509195423e-02 -4.818126572329495261e-03 -3.484702373468984149e-03
1.288972158301000118e+09 -1.772967821389359599e-02 -3.686268390339031420e-03 3.873333121454436423e-03
1.288972158414999962e+09 -1.662704754564803267e-02 -3.711631881924248866e-03 2.493722028194866880e-03
1.288972158536999941e+09 -1.827747415740044179e-02 -4.017782388409441019e-03 8.829323731252003427e-04
1.288972158661000013e+09 -1.937455118374931118e-02 -4.566707553107729467e-03 -3.129990701666418573e-03
1.288972158780999899e+09 -1.676072000000006224e-02 -4.175160000000066596e-03 -3.360000000000251674e-03
1.288972158901000023e+09 -1.776622878564382280e-02 -4.218476675461713121e-03 -3.873989509489117467e-02
1.288972159020999908e+09 -1.562814881183260951e-02 -2.490478462270684368e-03 -7.477707735861693905e-02
1.288972159141000032e+09 -1.505608916184641988e-02 -1.993511138861814302e-03 -7.012887582777027617e-02
1.288972159260999918e+09 -1.625615636056809699e-02 -2.305873133240377015e-04 -7.009409440239444677e-02
1.288972159381000042e+09 -1.595037640208074592e-02 3.342135452149008756e-04 -7.650003363432933412e-02
1.288972159500999928e+09 -1.625174905996662478e-02 2.427443056573053148e-03 -6.510719035801582066e-02
1.288972159621000051e+09 -1.577328226274832268e-02 3.190240738130345477e-03 -6.929280325561126830e-02
1.288972159740999937e+09 -1.440766785552649587e-02 3.722522281919715681e-03 -7.801768123651209308e-02
1.288972159861000061e+09 -1.522588129978685867e-02 5.404993968080251676e-03 -7.038234601144433000e-02
1.288972159980999947e+09 -1.710189521524679845e-02 6.545831885440112075e-03 -3.641874711290560285e-02
1.288972160101000071e+09 -1.605314907378263545e-02 8.632229792405854418e-03 5.878743298174615717e-03
1.288972160219000101e+09 -1.707901500619896096e-02 6.864167140858912219e-03 -2.159997774740407550e-03
1.288972160338999987e+09 -1.467343900217843444e-02 7.158835369337701593e-03 1.852932041205512803e-03
1.288972160459000111e+09 -1.686916959087653156e-02 7.886305461139997419e-03 1.354210215840812026e-03
1.288972160578999996e+09 -1.724075951638665005e-02 7.575218912709291708e-03 -1.157141412631457200e-03
1.288972160704999924e+09 -1.643782259532994283e-02 7.596411438108185976e-03 -4.999992549432619171e-04
1.288972160825000048e+09 -1.715436478526244368e-02 7.595600635788457566e-03 -6.500000000002614797e-04
1.288972160944999933e+09 -1.716582058939697397e-02 7.917273921432266270e-03 1.992857629427913224e-03
1.288972161065000057e+09 -1.665056462534059145e-02 7.257725442779250358e-03 -2.992857629427803090e-03
1.288972161184999943e+09 -1.636814081172288660e-02 7.715258053038964725e-03 -1.500000000000056843e-03
1.288972161305000067e+09 -1.596770291513677220e-02 7.590093276479636941e-03 2.658822786940628902e-03
1.288972161424999952e+09 -1.685373954872287916e-02 7.957736727193687187e-03 1.341177213059374651e-03
1.288972161542000055e+09 -1.749003524623260475e-02 7.822928061860467963e-03 -4.186666136851258102e-03
1.288972161664999962e+09 -1.523998147818483861e-02 7.260183881427240138e-03 2.586666136851434317e-03
1.288972161783999920e+09 -1.853197230245234861e-02 8.532936893732911976e-03 3.771423705722032338e-03
1.288972161904999971e+09 -1.526235226313396587e-02 6.611804375217911200e-03 -3.230244512701041515e-03
1.288972162025000095e+09 -1.673741451990415352e-02 6.705000120694970533e-03 -9.412608007735023818e-03
1.288972162141000032e+09 -1.705500918039631886e-02 8.336539152046018586e-03 4.558094739627094327e-03
1.288972162263999939e+09 -1.561655173411324871e-02 6.502619458308211975e-03 -3.986665924913257442e-03
1.288972162384999990e+09 -1.707023677434735265e-02 7.178420193109991132e-03 -4.049970199070163090e-03
1.288972162502000093e+09 -1.690605532977168535e-02 8.371310934612519183e-03 3.049970199070273225e-03
1.288972162624000072e+09 -1.609398000746006807e-02 7.141875112442686024e-03 -1.006664547405389243e-03
1.288972162744999886e+09 -1.642603833124760271e-02 7.606412111870852755e-03 1.819997033020381849e-03
1.288972162861999989e+09 -1.569155780956098256e-02 6.922096002198618869e-03 -2.354506068774409044e-03
1.288972162983999968e+09 -1.755031950550402231e-02 8.803770107093433772e-03 1.221174854736162274e-03
1.288972163105000019e+09 -1.655581299391627181e-02 6.819392526671519406e-03 -6.599965032387800079e-04
1.288972163223000050e+09 -1.496661421041763779e-02 7.356174049864105946e-03 1.842495045397907205e-03
1.288972163342999935e+09 -1.657555368400957796e-02 6.757497061316897202e-03 -3.335344003654583389e-02
1.288972163463000059e+09 -1.328369126463299979e-02 7.077774312146067892e-03 -7.536289647894678367e-02
1.288972163582999945e+09 -1.266784008913179015e-02 7.110477588673225213e-03 -6.864616329824313468e-02
1.288972163703000069e+09 -1.307334926725371195e-02 1.069438997679372783e-02 -7.330664081126636589e-02
1.288972163822999954e+09 -1.227418329659353199e-02 9.065689081590999621e-03 -6.475220383762669840e-02
1.288972163943000078e+09 -1.172666743615275592e-02 1.126722094161525245e-02 -6.979115535110702595e-02
1.288972164062999964e+09 -1.164405370040531157e-02 1.120708739323739156e-02 -7.857348568783928400e-02
1.288972164188999891e+09 -8.681044106138589844e-03 1.021022866920046068e-02 -6.278242430192282342e-02
1.288972164302999973e+09 -9.400255370809310063e-03 1.484781325536110863e-02 -8.047404041873207348e-02
1.288972164428999901e+09 -6.390183620996511826e-03 1.418117487629455553e-02 -6.021567616584588833e-02
1.288972164549000025e+09 -5.891460355941818827e-03 1.305266024391743551e-02 -7.000433766271729752e-02
1.288972164668999910e+09 -5.823084056877703141e-03 1.252708917824651991e-02 -7.181766054731397730e-02
1.288972164789000034e+09 -3.897863500659598524e-03 1.726662596539374483e-02 -6.674899949639323538e-02
1.288972164908999920e+09 -3.546023407061726918e-03 1.676182716395802075e-02 -6.880007523445463846e-02
1.288972165029000044e+09 -8.871561163088792501e-04 1.792372735711922349e-02 -2.260830830787519119e-02
1.288972165148999929e+09 -3.408795764800548467e-03 1.895188589727159201e-02 7.275007823094092885e-03
1.288972165269000053e+09 -3.595680000000003873e-03 1.975947999999999594e-02 -3.499999999999836575e-03
1.288972165388999939e+09 -2.977411336780463880e-03 1.916322960705718614e-02 -5.187500931320698783e-03
1.288972165506999969e+09 -2.067388486113846957e-03 1.775581339897125410e-02 4.573199647304626581e-03
1.288972165628999949e+09 -2.636168284870121781e-03 1.984991179012512985e-02 3.367635147164982357e-03
1.288972165749000072e+09 -3.244903928475276200e-03 1.734913820694589104e-02 -8.112156072592746625e-03
1.288972165868000031e+09 -2.671256392592843976e-03 1.875525653834536621e-02 -1.327845516853276564e-03
1.288972165989000082e+09 -2.371271571167440917e-03 1.775425045855519302e-02 1.586667726297452674e-03
1.288972166107000113e+09 -3.273427847411455871e-03 1.849314105585830870e-02 -4.042922343324484302e-03
1.288972166227999926e+09 -2.813909945568043858e-03 1.805628364245076556e-02 2.227527852622479543e-03
1.288972166348999977e+09 -1.919212437726081077e-03 1.612579229817073800e-02 -3.167225263300821325e-05
1.288972166469000101e+09 -4.452962236909455140e-03 1.925676837743739434e-02 -1.203959939351673114e-02
1.288972166588999987e+09 -1.903201780406080235e-03 1.671746645874325199e-02 3.473333651236032438e-03
1.288972166707000017e+09 -2.183825751978882290e-03 1.812950816733954751e-02 6.593332485615555072e-03
1.288972166828999996e+09 -2.904752953873532273e-03 1.821537815843850272e-02 -5.759998092634610600e-03
1.288972166947000027e+09 -3.724475946453253972e-03 1.691843262960687766e-02 -1.172000190736532943e-02
1.288972167066999912e+09 -2.070032498408008736e-03 1.780357109134551863e-02 7.133334392980916761e-03
1.288972167187000036e+09 -3.301498601265218102e-03 1.817485812060909423e-02 -5.733334392981070948e-03
1.288972167309000015e+09 -1.792284107629410483e-03 1.757094223092642987e-02 9.885715258855398702e-03
1.288972167428999901e+09 -3.190091672072264961e-03 1.875596142730123067e-02 -5.785715258855628207e-03
1.288972167551000118e+09 -2.494207492967775996e-03 1.848527842871503998e-02 2.546664547405264045e-03
1.288972167671999931e+09 -1.899440736138041652e-03 1.560877988941172974e-02 2.906277124053335825e-03
1.288972167789000034e+09 -2.851350730125962185e-03 2.034727284523024649e-02 1.400393781135989002e-03
1.288972167913000107e+09 -3.337754474423609841e-03 1.774019349419446445e-02 -3.341570169226315556e-03
1.288972168032999992e+09 -2.016701266103149148e-03 1.716195547651039321e-02 1.658234478212783358e-03
1.288972168153000116e+09 -2.144307683746682347e-03 1.837778593781823344e-02 2.969997695264403603e-03
1.288972168270999908e+09 -3.308184179471512776e-03 1.790410453745459873e-02 -3.428232173477763212e-03
1.288972168391999960e+09 -2.600704648738544345e-03 1.790671589958113541e-02 -8.065025217360854981e-04
1.288972168513000011e+09 -2.392112491902464999e-03 1.904483639405267492e-02 5.375992468481527453e-04
1.288972168632999897e+09 -2.873486280736081699e-03 1.781015733366145271e-02 -9.491100527072582338e-04
1.288972168753000021e+09 -2.827373517514858436e-03 1.926307477795488610e-02 1.472914181078088802e-03
1.288972168872999907e+09 -2.144144283216548041e-03 1.695641993397820069e-02 7.686255058567681431e-04
1.288972168993000031e+09 -2.598703876999619578e-03 1.757570197653599009e-02 -3.168622326964687375e-03
1.288972169111000061e+09 -2.233722614700256459e-03 1.819954674492035851e-02 4.678721873766233941e-02
1.288972169232000113e+09 -3.112717788922442219e-03 1.472481144818760246e-02 7.036606521650812240e-02
1.288972169352999926e+09 -3.986113230866700219e-03 1.592665025985559590e-02 7.168006035383234220e-02
1.288972169473000050e+09 -4.850071763432606264e-03 1.452131707615367251e-02 6.467495396629363569e-02
1.288972169592999935e+09 -6.899915886449503599e-03 1.469223566889121813e-02 6.812505965791615381e-02
1.288972169710999966e+09 -7.706373317438702797e-03 1.354340466280651301e-02 6.877619891008190933e-02
1.288972169831000090e+09 -8.532629503729016740e-03 1.486544821055119092e-02 4.473709816843385312e-02
1.288972169953000069e+09 -9.975406311514584123e-03 1.458680165365255910e-02 -2.214881266315105179e-02
1.288972170069999933e+09 -9.888477654178856602e-03 1.686159194457942379e-02 9.585490891131254187e-03
1.288972170190999985e+09 -9.913812934872201499e-03 1.512914541466275908e-02 -1.097058078062929098e-03
1.288972170311000109e+09 -9.876711552108591308e-03 1.547456633241239832e-02 -9.529444763893835102e-04
1.288972170430999994e+09 -9.584851527192739251e-03 1.554995593790564623e-02 -1.811107579008819357e-03
1.288972170551000118e+09 -9.688673768841582490e-03 1.552977119393889049e-02 3.844366738192661614e-04
1.288972170673000097e+09 -9.516134460437086773e-03 1.539183208988570417e-02 -1.501905389088342702e-03
1.288972170792999983e+09 -9.153766947874841797e-03 1.412231632628319078e-02 -3.694951467527296529e-03
1.288972170913000107e+09 -1.089959369756110519e-02 1.713881878441164686e-02 2.766381985238375307e-03
1.288972171035000086e+09 -9.226569363995851258e-03 1.372324661588292249e-02 3.882146894151450311e-03
1.288972171157000065e+09 -9.544297901388665295e-03 1.581492059920130977e-02 -2.091668314075256774e-03
1.288972171276999950e+09 -1.019949016629312366e-02 1.545557868137092949e-02 -4.400002119252732768e-03
1.288972171397000074e+09 -1.047912216641500027e-02 1.605955977111972466e-02 -8.533330684256767995e-03
1.288972171516999960e+09 -9.800166214237071571e-03 1.548629586341965236e-02 9.071440735692881674e-04
1.288972171637000084e+09 -9.127411449007638566e-03 1.403084361402906488e-02 3.010501500311679735e-03
1.288972171755000114e+09 -1.047779361023976064e-02 1.559050043735565882e-02 -2.184311180899900506e-03
1.288972171877000093e+09 -1.097529641780142784e-02 1.678885405328200964e-02 -6.704758585348358224e-03
1.288972171996999979e+09 -1.011117627600860436e-02 1.598846182339497268e-02 -1.534459150549505324e-03
1.288972172117000103e+09 -9.923145867687888089e-03 1.555799322505446725e-02 1.463028146309053312e-03
1.288972172236999989e+09 -8.792638213442727224e-03 1.342384706018140417e-02 5.331744968522400541e-03
1.288972172357000113e+09 -9.022911667996347251e-03 1.685569724614444098e-02 -5.771286959430632635e-04
1.288972172474999905e+09 -1.057707945237845726e-02 1.553991460516124246e-02 -3.780180741684624479e-03
1.288972172595000029e+09 -1.024942271863821253e-02 1.573374606129029907e-02 1.503714113352039305e-03
1.288972172717000008e+09 -9.410899734856481569e-03 1.593540641228685661e-02 4.742482447113172128e-03
1.288972172834000111e+09 -9.162858377705418444e-03 1.652813959839993796e-02 -6.477776894751929859e-03
1.288972172956000090e+09 -9.539091822299894385e-03 1.347406497655567748e-02 -2.099999999999990763e-03
1.288972173076999903e+09 -1.005832925254968035e-02 1.609684684763124096e-02 -5.088233314166412669e-03
1.288972173197000027e+09 -1.021317224258905254e-02 1.629105765129001959e-02 1.802518055310731171e-03
1.288972173315000057e+09 -9.141506682561362229e-03 1.581413052452307344e-02 5.785715258855628207e-03
1.288972173434999943e+09 -8.743510395095355214e-03 1.335717946866488148e-02 -2.680953678474207180e-03
1.288972173555000067e+09 -7.821562154446737303e-03 1.823137874066715902e-02 8.280948068611682089e-03
1.288972173674999952e+09 -4.641159224532231953e-03 1.516473418272390461e-02 -5.260001107945422305e-02
1.288972173795000076e+09 -7.035086045652727549e-03 1.235580307237049702e-02 -9.968234029426037424e-02
1.288972173914999962e+09 -4.013101186074452542e-03 1.323994742280232284e-02 -5.288428849047521751e-02
1.288972174036999941e+09 -5.022774087945491850e-03 1.669124287746592827e-02 -7.625335007542810573e-02
1.288972174161000013e+09 -1.760391047942344578e-03 1.113301181704917653e-02 -6.573702079929333308e-02
1.288972174280999899e+09 -5.594139478882875771e-03 1.422561073569483803e-02 -9.634301771117170787e-02
1.288972174401000023e+09 -4.743606920634135804e-03 1.924656137977187598e-02 -9.946624584150853821e-02
1.288972174520999908e+09 8.128990393496682287e-05 1.333143333207253978e-02 -7.265138530666881422e-02
1.288972174641000032e+09 3.001586435340319881e-03 1.251319575483889057e-02 -5.198196526034770670e-02
1.288972174760999918e+09 -1.321326910841746916e-03 2.241248560801445411e-02 -1.101458839776356946e-01
1.288972174881000042e+09 8.457080403125205592e-03 1.559452438449293599e-02 -3.222507444917166453e-02
1.288972175000999928e+09 1.936988933283867453e-03 1.802295357044769730e-02 1.045583307353936675e-03
1.288972175121000051e+09 6.516128534424403540e-03 1.590451090930755651e-02 2.930735555917340918e-02
1.288972175240999937e+09 5.114290845849356337e-03 1.704513139274521638e-02 1.584308218371965893e-03
1.288972175361000061e+09 2.252025729423401401e-03 2.148732868420344388e-02 -2.346665818962101469e-02
1.288972175480999947e+09 1.740622621903553657e-03 1.956405265513327940e-02 -1.854374972060401916e-02
1.288972175601000071e+09 3.731144044763046175e-03 1.669431401153342875e-02 4.374972060405823981e-05
1.288972175720999956e+09 7.015454015960043144e-03 1.534266105212966913e-02 2.498823892402857183e-02
1.288972175841000080e+09 4.063664027144975321e-03 1.813712581607540564e-02 -1.268226526546012423e-03
1.288972175957999945e+09 2.261883956179711053e-03 1.848487860581604636e-02 -2.777002687271279413e-02
1.288972176081000090e+09 3.053459786764800565e-03 1.845729414689412096e-02 1.587513171381615962e-03
1.288972176198999882e+09 5.266192283727155754e-03 1.472977481125514743e-02 2.546908478950449251e-02
1.288972176319999933e+09 -8.559047517549600581e-03 1.559272462903238399e-02 -1.251242346693195451e-01
1.288972176440999985e+09 2.782960750192742250e-03 1.728443462100015537e-02 -1.273243821912517504e-02
1.288972176558000088e+09 1.876382980951074586e-02 1.916399793333578572e-02 1.105167518308656227e-01
1.288972176678999901e+09 5.437793136817692385e-03 1.759464104757824110e-02 1.256001642434334542e-02
1.288972176799000025e+09 5.988451664748872805e-03 1.785373655880606591e-02 2.240859546599160979e-02
1.288972176918999910e+09 7.582978422657316031e-03 1.794895064933688111e-02 3.096463031861329540e-02
1.288972177040999889e+09 7.302685129580377410e-03 1.558549101550643634e-02 2.211256462939292788e-02
1.288972177158999920e+09 -4.159479593909776174e-03 1.522474760736858279e-02 -9.679913837027331880e-02
1.288972177279000044e+09 4.202361652612673915e-03 1.962253908513877931e-02 1.686684998317034001e-03
1.288972177404999971e+09 -2.749746861971935630e-04 1.697854204404247724e-02 -4.020008741669212071e-02
1.288972177525000095e+09 2.824669883149111271e-03 2.451659667096173223e-02 -2.895708787831363651e-02
1.288972177644999981e+09 8.186820940447869788e-03 1.507437213874740500e-02 3.262188318495784500e-02
1.288972177759000063e+09 4.521836338162499302e-03 1.787135156697461369e-02 7.955276215587225863e-03
1.288972177884999990e+09 3.956763713005018168e-03 1.272770035222681173e-02 -1.346001017261677646e-02
1.288972178006000042e+09 1.909596286994941217e-03 1.841503964777335689e-02 5.400101726165118521e-04
1.288972178125000000e+09 7.154974781447664967e-03 2.325112843882126690e-02 5.806647169151801791e-03
1.288972178244999886e+09 7.813536776270835205e-03 1.224584084157354091e-02 1.249335283084818116e-02
1.288972178365000010e+09 8.851084422815125308e-04 1.966607071960502218e-02 -1.855999999999990990e-02
1.288972178483000040e+09 3.300481136154220785e-04 2.008090103061332954e-02 -2.137333916139505519e-02
1.288972178604000092e+09 6.508408245023078464e-03 1.570743187094780779e-02 1.166860555972348834e-02
1.288972178724999905e+09 4.268607724901452016e-03 1.765690114955464907e-02 9.124727879756822091e-03
1.288972178845000029e+09 3.829567964940105984e-03 1.881373607803205061e-02 -1.537666425622941091e-02
1.288972178963999987e+09 5.304102929571397063e-03 1.757924398077737038e-02 1.024608669272897288e-02
1.288972179085000038e+09 6.195674251861904569e-03 1.671374016806881357e-02 1.630392191690255288e-02
1.288972179203000069e+09 3.823337436753282415e-03 1.838840572200606260e-02 -3.033338631486692805e-03
1.288972179322999954e+09 3.063833333333376707e-03 1.924700000000001410e-02 -1.649999999999973710e-02
1.288972179444999933e+09 3.917902610694801169e-03 1.724702636920993903e-02 -4.242854223432956928e-03
1.288972179565000057e+09 4.667701261512502420e-03 1.519720790564527135e-02 7.331087537599145776e-03
1.288972179684999943e+09 4.552369531306610373e-03 1.401413601638190620e-02 1.481176668583383815e-02
1.288972179802999973e+09 3.508602227628665471e-03 2.395497313507877202e-02 -2.495555378950431447e-02
1.288972179924999952e+09 2.284785758772778230e-03 1.734230672268877171e-02 -1.419453561328509750e-02
1.288972180045000076e+09 4.707738610084610809e-03 1.971974985099533839e-02 -2.749910597210636354e-03
1.288972180163000107e+09 4.617698709731721252e-03 1.863948962175498991e-02 -8.917633199164054503e-03
1.288972180282999992e+09 3.634360050486284965e-03 2.037018092661013746e-02 -1.161092606514113612e-02
1.288972180403000116e+09 4.737775192070137198e-03 1.707541256875466651e-02 9.557968966561691815e-03
1.288972180529000044e+09 5.658666047711868874e-03 4.018716882880246644e-03 4.127059029774349241e-02
1.288972180644999981e+09 2.149100000000014887e-03 2.445007999999981863e-02 -3.014000000000027768e-02
1.288972180766999960e+09 2.875174219553244814e-03 1.720521643862982231e-02 -2.048499962747163394e-02
1.288972180888999939e+09 5.399232739274895110e-03 2.080836421493392763e-02 5.487497951094155724e-03
1.288972181005000114e+09 5.792993041171867752e-03 2.173553934643646102e-02 -6.062498323622822483e-03
1.288972181128999949e+09 3.277660367162038568e-03 1.508929427004668256e-02 -3.826686799650147464e-03
1.288972181244999886e+09 5.387519003417273744e-03 1.622045762854673612e-02 1.887335452594740559e-02
1.288972181368999958e+09 4.238920629420661612e-03 1.714419810140666023e-02 -2.596667726297408052e-03
1.288972181489000082e+09 5.109576183522313020e-03 2.003498065013631368e-02 8.124997392302102384e-03
1.288972181608999968e+09 3.896547130510408241e-03 1.810352558623962160e-02 -1.156786183371893983e-02
1.288972181729000092e+09 3.754878320844645678e-03 1.863287751702991102e-02 -7.421413487738171000e-03
1.288972181845000029e+09 4.698434351158020661e-03 1.731591200953674914e-02 4.028562670299606907e-03
1.288972181969000101e+09 4.736972549516160758e-03 1.616330217602079955e-02 3.607931005385367484e-03
1.288972182088999987e+09 4.786282526750118560e-03 1.649545972915866798e-02 1.337778425347035949e-02
1.288972182209000111e+09 3.832567235401596051e-03 1.855898657808285890e-02 -1.331332591591838366e-02
1.288972182328999996e+09 4.234975135672613966e-03 2.004019418485691872e-02 -7.492556024533136849e-03
1.288972182448999882e+09 4.325080747015153104e-03 1.724272004196025776e-02 2.490498453674661050e-03
1.288972182569000006e+09 6.538102884638463674e-03 9.326415543488231208e-03 2.814071280667906905e-02
1.288972182688999891e+09 2.242280803222918006e-03 2.051690094036384693e-02 -2.074886269156994700e-02
1.288972182809000015e+09 4.581981551272651387e-03 2.016369018919839107e-02 -9.764602704471769812e-04
1.288972182928999901e+09 3.923220580474950925e-03 2.031378485392743016e-02 -1.240000635788529593e-02
1.288972183049000025e+09 5.315399999999997904e-03 1.697999999999977305e-02 1.339999999999985647e-02
1.288972183165999889e+09 3.730819999999995806e-03 1.527790000000006643e-02 -1.035999999999992482e-02
1.288972183286999941e+09 5.415467109939287038e-03 1.805810913005068130e-02 1.666589596510670290e-02
1.288972183407000065e+09 4.854805845691811950e-04 1.308041207316001930e-02 -2.525257004918834980e-02
1.288972183526000023e+09 3.978513867917032876e-03 1.804956460303541732e-02 -1.037332909481047949e-02
1.288972183648999929e+09 7.236094483463184623e-03 1.964071288946067639e-02 1.764941428361410658e-02
1.288972183773000002e+09 4.868222857399739922e-03 1.945128773844784220e-02 -3.179400035428159299e-03
1.288972183892999887e+09 5.003654879653374188e-03 1.881567801890815517e-02 5.169966996001917892e-03
1.288972184007999897e+09 5.888824931838787524e-03 1.660372142691413089e-02 1.803295519136938196e-02
1.288972184132999897e+09 4.465871455780229260e-03 1.729563069926953744e-02 -2.383714902118860834e-03
1.288972184249000072e+09 3.409638681240639846e-03 1.903305987475967243e-02 -1.399863226420006157e-02
1.288972184372999907e+09 4.990018593282297132e-03 1.957393970138054939e-02 3.509415181230490788e-03
1.288972184493000031e+09 5.397757011723042231e-03 1.586361012292503148e-02 1.098666168638207097e-02
1.288972184612999916e+09 3.693132697590639779e-03 1.608327445377533138e-02 -3.972551910738530978e-03
1.288972184733000040e+09 4.712143933118084771e-03 1.909614872211129466e-02 -3.722683448916797033e-03
1.288972184848999977e+09 3.780537217745127965e-03 1.697886011342131241e-02 -5.577315148617145724e-03
1.288972184973000050e+09 3.173081694739371406e-03 1.576411043238046261e-02 -7.034112449686880097e-03
1.288972185092999935e+09 5.032584992474914420e-03 1.755113427587939867e-02 7.758753073358271024e-03
1.288972185213000059e+09 5.286264883994695740e-03 1.680956203936867510e-02 1.084374525026454705e-02
1.288972185332999945e+09 5.077446359906395701e-03 2.065168728318500513e-02 8.750337937435404001e-05
1.288972185448999882e+09 4.241177833787468376e-03 1.838833274352857927e-02 -6.357144073569465093e-03
1.288972185572999954e+09 4.876577365540479825e-03 1.705312128394442794e-02 5.371847922933437047e-03
1.288972185693000078e+09 3.807342428300858339e-03 1.619358504186241277e-02 -2.604706188149563673e-03
1.288972185812000036e+09 5.284918111949254982e-03 2.005038059477781687e-02 3.561429085576328646e-03
1.288972185933000088e+09 3.479340229562311038e-03 1.581830035723630346e-02 -7.208927890995475707e-03
1.288972186049999952e+09 5.528410658665439126e-03 1.803389168658275921e-02 4.954160809720775660e-03
1.288972186173000097e+09 2.618030285054528949e-03 1.470453402956684030e-02 -5.243133606708028083e-03
1.288972186289999962e+09 4.149396478464184579e-03 1.788715563050580215e-02 -2.546602991970736696e-03
1.288972186413000107e+09 5.523150372299445721e-03 1.828029503356187746e-02 2.673075230164911886e-03
1.288972186529999971e+09 5.032819398903279340e-03 1.762109444202897279e-02 3.726472238194666886e-03
1.288972186653000116e+09 4.914367985292905638e-03 1.957556240061419928e-02 3.809243020660879608e-03
1.288972186769999981e+09 4.605067616294686306e-03 1.778809888712951093e-02 -2.456306959064846751e-03
1.288972186890000105e+09 4.399061368718940046e-03 1.705979399774770755e-02 -3.772265929218754366e-03
1.288972187013000011e+09 4.217585711852864239e-03 1.892853021798357460e-02 -7.428542234331203531e-04
1.288972187130000114e+09 5.022578781161052275e-03 1.686155549991275038e-02 6.297476971227400355e-03
1.288972187253000021e+09 4.910041946327506346e-03 1.869005155291469933e-02 -2.843046049472164327e-05
1.288972187377000093e+09 4.147224833344786976e-03 1.712655222293557600e-02 -4.383331677645152524e-03
1.288972187496999979e+09 5.258934338689819077e-03 1.825568565611712657e-02 1.964283463915528216e-03
1.288972187617000103e+09 4.943289317196897237e-03 1.770070717697524998e-02 2.609045829561118524e-03
1.288972187736999989e+09 4.672167564791579464e-03 1.699702337845376832e-02 2.866670905090629162e-04
1.288972187852999926e+09 4.632252639469286448e-03 1.859240217958468833e-02 -3.028535876445914710e-04
1.288972187976999998e+09 4.498033923705721526e-03 1.808135378576292140e-02 -3.557145776566628115e-03
1.288972188096999884e+09 4.426461085337174417e-03 1.654456012617888661e-02 3.558822209444478801e-03
1.288972188217000008e+09 4.789400510879997241e-03 1.695586341382959716e-02 3.241177790555660465e-03
1.288972188335999966e+09 4.287169544790997433e-03 1.853838297906484911e-02 -4.949998297002711212e-03
1.288972188453999996e+09 4.949594759635259078e-03 1.760528092088042840e-02 -5.566678398487567847e-04
1.288972188576999903e+09 4.543676049288451757e-03 1.857732604437867252e-02 1.806664433853910623e-03
1.288972188697000027e+09 4.564296404524402495e-03 1.584859392737447692e-02 -7.294108041904223683e-04
1.288972188816999912e+09 4.632608816672677265e-03 1.843361146956157270e-02 -2.470587492812370556e-03
1.288972188934000015e+09 5.015451653300532359e-03 1.802510191003259266e-02 1.646664547405141121e-03
1.288972189055999994e+09 4.389380975367170729e-03 1.732720155819400532e-02 -3.066663275828052093e-03
1.288972189177000046e+09 5.333966523639427706e-03 1.323054432434611627e-02 2.630666963361250055e-02
1.288972189296999931e+09 4.716422221895749667e-03 1.600193860331300399e-02 1.536856856615642641e-03
1.288972189414000034e+09 3.009006028918840246e-03 1.894594332468502174e-02 -1.220352776180533283e-02
1.288972189536000013e+09 5.062158266204659640e-03 1.711591552849922593e-02 -1.180002543153868544e-03
1.288972189655999899e+09 5.210359292692060169e-03 1.605043464152267063e-02 6.397508689870434750e-03
1.288972189773999929e+09 4.451622441103279468e-03 2.026528982997799488e-02 -3.737506146716640387e-03
1.288972189894000053e+09 5.164600000000000961e-03 1.687582000000009685e-02 7.800000000002249578e-04
1.288972190013999939e+09 3.725979007895879186e-03 1.682619413124264440e-02 -6.921179193021487208e-03
1.288972190134000063e+09 5.639620992104119046e-03 1.923608586875724669e-02 6.411791930212018542e-04
1.288972190260999918e+09 4.285466243626894628e-03 1.624505410629817348e-02 3.015383486776990196e-03
